PVSYST 7.2.12;;;;;;
;File;File date;Description;;;
Projet;SE60_Ombrière Couloisy_Project.PRJ;18/03/22 10h17;SE60_Ombrière Couloisy;;;
Site géographique;Couloisy_PVGIS_SARAH_2005 à 2016.SIT;18/03/22 10h17;Couloisy;France;Europe;
Données météo;Couloisy_PVGIS_SARAH_SYN.MET;18/03/22 10h10;Couloisy;PVGIS-SARAH averages 01/01/05 to 31/12/16;Synthétique;
Variante de simulation;SE60_Ombrière Couloisy_Project.VC0;18/03/22 10h32;Nouvelle variante de simulation;;;
Simulation date;;18/03/22 10h45;;;;
;;;;;;
Simulation:;Valeurs horaires; du 01/01/90; au 31/12/90 ;;;
;;;;;;
date;GlobInc;GlobEff;EArray;E_Grid;PR;
    ;W/m²;W/m²;kW;kW;ratio;
;;;;;;
17/03/1990 22:00;0;0;0;-0,005;1;0
17/03/1990 23:00;0;0;0;-0,005;1;0
18/03/1990 00:00;0;0;0;-0,005;1;0
18/03/1990 01:00;0;0;0;-0,005;1;0
18/03/1990 02:00;0;0;0;-0,005;1;0
18/03/1990 03:00;0;0;0;-0,005;1;0
18/03/1990 04:00;0;0;0;-0,005;1;0
18/03/1990 05:00;0;0;0;-0,005;1;0
18/03/1990 06:00;0;0;0;-0,005;1;0
18/03/1990 07:00;0;0;0;-0,005;1;0
18/03/1990 08:00;15,043;14,53;0,6677;0,5037;0,6132;0
18/03/1990 09:00;114,81;109,63;5,6692;5,4522;0,8698;0
18/03/1990 10:00;274,16;263,67;13,727;13,311;0,8893;0
18/03/1990 11:00;369,32;358,33;18,496;17,923;0,8888;0
18/03/1990 12:00;415,45;403,86;20,706;20,052;0,884;0
18/03/1990 13:00;343,46;332,37;17,106;16,582;0,8842;0
18/03/1990 14:00;429,47;418,06;21,338;20,66;0,8811;0
18/03/1990 15:00;294,86;284,14;14,629;14,187;0,8812;0
18/03/1990 16:00;163,42;155,86;8,014;7,7484;0,8684;0
18/03/1990 17:00;80,698;76,442;3,8605;3,6675;0,8324;0
18/03/1990 18:00;0;0;0;-0,005;1;0
18/03/1990 19:00;0;0;0;-0,005;1;0
18/03/1990 20:00;0;0;0;-0,005;1;0
18/03/1990 21:00;0;0;0;-0,005;1;0
18/03/1990 22:00;0;0;0;-0,005;1;0
18/03/1990 23:00;0;0;0;-0,005;1;0
19/03/1990 00:00;0;0;0;-0,005;1;0
19/03/1990 01:00;0;0;0;-0,005;1;0
19/03/1990 02:00;0;0;0;-0,005;1;0
19/03/1990 03:00;0;0;0;-0,005;1;0
19/03/1990 04:00;0;0;0;-0,005;1;0
19/03/1990 05:00;0;0;0;-0,005;1;0
19/03/1990 06:00;0;0;0;-0,005;1;0
19/03/1990 07:00;29,892;27,09;1,3177;1,1482;0,7035;0
19/03/1990 08:00;159,44;140,4;7,3106;7,0599;0,811;0
19/03/1990 09:00;418,72;393,78;20,296;19,657;0,8598;0
19/03/1990 10:00;421,19;407,89;20,911;20,25;0,8805;0
19/03/1990 11:00;442,79;430,89;21,981;21,279;0,8802;0
19/03/1990 12:00;525,72;514,18;25,93;25,071;0,8734;0
19/03/1990 13:00;300,17;290,08;14,906;14,457;0,8821;0
19/03/1990 14:00;104,3;99,74;5,0742;4,8688;0,8549;0
19/03/1990 15:00;115,68;110,65;5,6605;5,4436;0,8619;0
19/03/1990 16:00;28,241;27,017;1,2947;1,1254;0,7299;0
19/03/1990 17:00;14,968;14,449;0,658;0,494;0,6044;0
19/03/1990 18:00;0;0;0;-0,005;1;0
19/03/1990 19:00;0;0;0;-0,005;1;0
19/03/1990 20:00;0;0;0;-0,005;1;0
19/03/1990 21:00;0;0;0;-0,005;1;0
19/03/1990 22:00;0;0;0;-0,005;1;0
19/03/1990 23:00;0;0;0;-0,005;1;0
20/03/1990 00:00;0;0;0;-0,005;1;0
20/03/1990 01:00;0;0;0;-0,005;1;0
20/03/1990 02:00;0;0;0;-0,005;1;0
20/03/1990 03:00;0;0;0;-0,005;1;0
20/03/1990 04:00;0;0;0;-0,005;1;0
20/03/1990 05:00;0;0;0;-0,005;1;0
20/03/1990 06:00;0;0;0;-0,005;1;0
20/03/1990 07:00;31,162;28,527;1,4141;1,2438;0,731;0
20/03/1990 08:00;92,919;87,843;4,5943;4,3939;0,8661;0
20/03/1990 09:00;245,31;232,59;12,326;11,95;0,8922;0
20/03/1990 10:00;357,61;345,16;18,135;17,575;0,9001;0
20/03/1990 11:00;398,98;387,57;20,229;19,593;0,8994;0
20/03/1990 12:00;414,56;403,02;20,952;20,289;0,8963;0
20/03/1990 13:00;386,53;374,66;19,487;18,878;0,8945;0
20/03/1990 14:00;267,99;257,74;13,482;13,074;0,8935;0
20/03/1990 15:00;175,21;167,81;8,7692;8,4873;0,8872;0
20/03/1990 16:00;117,01;111,77;5,8017;5,582;0,8737;0
20/03/1990 17:00;15,775;15,218;0,7052;0,5408;0,6279;0
20/03/1990 18:00;0;0;0;-0,005;1;0
20/03/1990 19:00;0;0;0;-0,005;1;0
20/03/1990 20:00;0;0;0;-0,005;1;0
20/03/1990 21:00;0;0;0;-0,005;1;0
20/03/1990 22:00;0;0;0;-0,005;1;0
20/03/1990 23:00;0;0;0;-0,005;1;0
21/03/1990 00:00;0;0;0;-0,005;1;0
21/03/1990 01:00;0;0;0;-0,005;1;0
21/03/1990 02:00;0;0;0;-0,005;1;0
21/03/1990 03:00;0;0;0;-0,005;1;0
21/03/1990 04:00;0;0;0;-0,005;1;0
21/03/1990 05:00;0;0;0;-0,005;1;0
21/03/1990 06:00;0;0;0;-0,005;1;0
21/03/1990 07:00;57,181;40,526;2,0718;1,8957;0,6072;0
21/03/1990 08:00;197,4;168,3;8,9813;8,6948;0,8067;0
21/03/1990 09:00;350,25;330,5;17,491;16,954;0,8865;0
21/03/1990 10:00;500,04;487,25;25,266;24,437;0,8951;0
21/03/1990 11:00;599,89;590,36;30,056;28,99;0,8851;0
21/03/1990 12:00;680,79;672,01;33,654;32,401;0,8717;0
21/03/1990 13:00;655,55;646,43;32,349;31,165;0,8707;0
21/03/1990 14:00;613,66;604,36;30,329;29,25;0,873;0
21/03/1990 15:00;498,25;486,1;24,714;23,907;0,8788;0
21/03/1990 16:00;379,08;358,9;18,477;17,905;0,865;0
21/03/1990 17:00;205,28;177,23;9,187;8,8959;0,7937;0
21/03/1990 18:00;18,983;18,258;0,8535;0,6879;0,6637;0
21/03/1990 19:00;0;0;0;-0,005;1;0
21/03/1990 20:00;0;0;0;-0,005;1;0
21/03/1990 21:00;0;0;0;-0,005;1;0
21/03/1990 22:00;0;0;0;-0,005;1;0
21/03/1990 23:00;0;0;0;-0,005;1;0
22/03/1990 00:00;0;0;0;-0,005;1;0
22/03/1990 01:00;0;0;0;-0,005;1;0
22/03/1990 02:00;0;0;0;-0,005;1;0
22/03/1990 03:00;0;0;0;-0,005;1;0
22/03/1990 04:00;0;0;0;-0,005;1;0
22/03/1990 05:00;0;0;0;-0,005;1;0
22/03/1990 06:00;0;0;0;-0,005;1;0
22/03/1990 07:00;57,029;41,537;2,0788;1,9026;0,611;0
22/03/1990 08:00;173,61;153,61;8,0216;7,7559;0,8182;0
22/03/1990 09:00;261,9;248,76;12,972;12,578;0,8796;0
22/03/1990 10:00;472,62;459,4;23,457;22,699;0,8796;0
22/03/1990 11:00;412,27;400,8;20,493;19,847;0,8817;0
22/03/1990 12:00;417,4;405,92;20,685;20,032;0,879;0
22/03/1990 13:00;289,34;278,38;14,293;13,861;0,8774;0
22/03/1990 14:00;151,57;145,12;7,4363;7,1829;0,8679;0
22/03/1990 15:00;189,25;181,42;9,339;9,0446;0,8753;0
22/03/1990 16:00;254,82;242,52;12,502;12,121;0,8712;0
22/03/1990 17:00;133,93;122,54;6,2744;6,0451;0,8267;0
22/03/1990 18:00;0;0;0;-0,005;1;0
22/03/1990 19:00;0;0;0;-0,005;1;0
22/03/1990 20:00;0;0;0;-0,005;1;0
22/03/1990 21:00;0;0;0;-0,005;1;0
22/03/1990 22:00;0;0;0;-0,005;1;0
22/03/1990 23:00;0;0;0;-0,005;1;0
23/03/1990 00:00;0;0;0;-0,005;1;0
23/03/1990 01:00;0;0;0;-0,005;1;0
23/03/1990 02:00;0;0;0;-0,005;1;0
23/03/1990 03:00;0;0;0;-0,005;1;0
23/03/1990 04:00;0;0;0;-0,005;1;0
23/03/1990 05:00;0;0;0;-0,005;1;0
23/03/1990 06:00;0;0;0;-0,005;1;0
23/03/1990 07:00;11,373;11,148;0,4981;0,3354;0,5402;0
23/03/1990 08:00;32,903;31,6;1,5488;1,3773;0,7667;0
23/03/1990 09:00;51,693;49,43;2,4839;2,304;0,8163;0
23/03/1990 10:00;70,559;67,425;3,4342;3,2454;0,8424;0
23/03/1990 11:00;85,186;81,416;4,1753;3,9792;0,8555;0
23/03/1990 12:00;90,372;86,381;4,4353;4,2365;0,8586;0
23/03/1990 13:00;84,094;80,368;4,1145;3,919;0,8535;0
23/03/1990 14:00;79,693;76,155;3,8902;3,697;0,8496;0
23/03/1990 15:00;65,524;62,605;3,173;2,9867;0,8348;0
23/03/1990 16:00;46,714;44,667;2,227;2,0495;0,8036;0
23/03/1990 17:00;28,639;27,523;1,3335;1,1639;0,7443;0
23/03/1990 18:00;0;0;0;-0,005;1;0
23/03/1990 19:00;0;0;0;-0,005;1;0
23/03/1990 20:00;0;0;0;-0,005;1;0
23/03/1990 21:00;0;0;0;-0,005;1;0
23/03/1990 22:00;0;0;0;-0,005;1;0
23/03/1990 23:00;0;0;0;-0,005;1;0
24/03/1990 00:00;0;0;0;-0,005;1;0
24/03/1990 01:00;0;0;0;-0,005;1;0
24/03/1990 02:00;0;0;0;-0,005;1;0
24/03/1990 03:00;0;0;0;-0,005;1;0
24/03/1990 04:00;0;0;0;-0,005;1;0
24/03/1990 05:00;0;0;0;-0,005;1;0
24/03/1990 06:00;0;0;0;-0,005;1;0
24/03/1990 07:00;21,275;20,561;0,9815;0,8149;0,7015;0
24/03/1990 08:00;79,598;75,799;3,8937;3,7004;0,8514;0
24/03/1990 09:00;129,33;123,56;6,4285;6,1961;0,8775;0
24/03/1990 10:00;156;149,33;7,783;7,5224;0,8832;0
24/03/1990 11:00;189,98;182,06;9,4986;9,2008;0,887;0
24/03/1990 12:00;161,14;154,29;8,0216;7,7558;0,8815;0
24/03/1990 13:00;172,09;164,84;8,5711;8,2935;0,8826;0
24/03/1990 14:00;125,76;120,32;6,2158;5,9877;0,872;0
24/03/1990 15:00;76,898;73,49;3,7388;3,5471;0,8448;0
24/03/1990 16:00;64,371;61,539;3,1101;2,9244;0,8321;0
24/03/1990 17:00;41,407;39,682;1,9635;1,7884;0,791;0
24/03/1990 18:00;13,004;12,739;0,5757;0,4124;0,5809;0
24/03/1990 19:00;0;0;0;-0,005;1;0
24/03/1990 20:00;0;0;0;-0,005;1;0
24/03/1990 21:00;0;0;0;-0,005;1;0
24/03/1990 22:00;0;0;0;-0,005;1;0
24/03/1990 23:00;0;0;0;-0,005;1;0
25/03/1990 00:00;0;0;0;-0,005;1;0
25/03/1990 01:00;0;0;0;-0,005;1;0
25/03/1990 02:00;0;0;0;-0,005;1;0
25/03/1990 03:00;0;0;0;-0,005;1;0
25/03/1990 04:00;0;0;0;-0,005;1;0
25/03/1990 05:00;0;0;0;-0,005;1;0
25/03/1990 06:00;0;0;0;-0,005;1;0
25/03/1990 07:00;26,208;25,183;1,2243;1,0556;0,7376;0
25/03/1990 08:00;68,457;65,337;3,3467;3,1587;0,8451;0
25/03/1990 09:00;120,51;115,16;6,0007;5,777;0,878;0
25/03/1990 10:00;164,72;157,71;8,2545;7,9838;0,8877;0
25/03/1990 11:00;145,32;139,1;7,2551;7,0055;0,8829;0
25/03/1990 12:00;157,5;150,8;7,8691;7,6066;0,8846;0
25/03/1990 13:00;179,25;171,72;8,9698;8,6835;0,8873;0
25/03/1990 14:00;135,3;129,48;6,7272;6,4886;0,8783;0
25/03/1990 15:00;85,393;81,624;4,1851;3,9888;0,8555;0
25/03/1990 16:00;77,292;73,884;3,776;3,5839;0,8492;0
25/03/1990 17:00;51,835;49,573;2,4912;2,3113;0,8167;0
25/03/1990 18:00;14,398;14,06;0,6446;0,4807;0,6115;0
25/03/1990 19:00;0;0;0;-0,005;1;0
25/03/1990 20:00;0;0;0;-0,005;1;0
25/03/1990 21:00;0;0;0;-0,005;1;0
25/03/1990 22:00;0;0;0;-0,005;1;0
25/03/1990 23:00;0;0;0;-0,005;1;0
26/03/1990 00:00;0;0;0;-0,005;1;0
26/03/1990 01:00;0;0;0;-0,005;1;0
26/03/1990 02:00;0;0;0;-0,005;1;0
26/03/1990 03:00;0;0;0;-0,005;1;0
26/03/1990 04:00;0;0;0;-0,005;1;0
26/03/1990 05:00;0;0;0;-0,005;1;0
26/03/1990 06:00;0;0;0;-0,005;1;0
26/03/1990 07:00;81,869;63,839;3,2941;3,1067;0,695;0
26/03/1990 08:00;150,72;138,41;7,2955;7,0451;0,8561;0
26/03/1990 09:00;387,85;369,14;19,332;18,728;0,8844;0
26/03/1990 10:00;532,88;520;26,685;25,789;0,8863;0
26/03/1990 11:00;357,66;346,29;18,02;17,463;0,8943;0
26/03/1990 12:00;176,34;168,93;8,8193;8,5363;0,8866;0
26/03/1990 13:00;222,77;213,76;11,186;10,844;0,8916;0
26/03/1990 14:00;80,999;77,405;3,9699;3,7758;0,8538;0
26/03/1990 15:00;44,939;42,914;2,1477;1,9709;0,8032;0
26/03/1990 16:00;60,369;57,712;2,9372;2,7532;0,8353;0
26/03/1990 17:00;103,89;98,097;5,1006;4,8949;0,863;0
26/03/1990 18:00;30,551;28,83;1,4151;1,2447;0,7462;0
26/03/1990 19:00;0;0;0;-0,005;1;0
26/03/1990 20:00;0;0;0;-0,005;1;0
26/03/1990 21:00;0;0;0;-0,005;1;0
26/03/1990 22:00;0;0;0;-0,005;1;0
26/03/1990 23:00;0;0;0;-0,005;1;0
27/03/1990 00:00;0;0;0;-0,005;1;0
27/03/1990 01:00;0;0;0;-0,005;1;0
27/03/1990 02:00;0;0;0;-0,005;1;0
27/03/1990 03:00;0;0;0;-0,005;1;0
27/03/1990 04:00;0;0;0;-0,005;1;0
27/03/1990 05:00;0;0;0;-0,005;1;0
27/03/1990 06:00;0;0;0;-0,005;1;0
27/03/1990 07:00;51,775;46,663;2,3567;2,1781;0,7705;0
27/03/1990 08:00;147,11;136,81;7,1523;6,9049;0,8597;0
27/03/1990 09:00;273,83;261,33;13,66;13,246;0,886;0
27/03/1990 10:00;339,63;327,89;17,007;16,487;0,8891;0
27/03/1990 11:00;425,4;413,61;21,213;20,54;0,8843;0
27/03/1990 12:00;384,9;372,95;19,134;18,538;0,8821;0
27/03/1990 13:00;396,83;384,77;19,675;19,059;0,8796;0
27/03/1990 14:00;323,63;312,77;16,053;15,566;0,8809;0
27/03/1990 15:00;139,49;133,5;6,8356;6,5948;0,8659;0
27/03/1990 16:00;128,68;122,99;6,2973;6,0675;0,8636;0
27/03/1990 17:00;49,31;47,188;2,3345;2,156;0,8008;0
27/03/1990 18:00;0;0;0;-0,005;1;0
27/03/1990 19:00;0;0;0;-0,005;1;0
27/03/1990 20:00;0;0;0;-0,005;1;0
27/03/1990 21:00;0;0;0;-0,005;1;0
27/03/1990 22:00;0;0;0;-0,005;1;0
27/03/1990 23:00;0;0;0;-0,005;1;0
28/03/1990 00:00;0;0;0;-0,005;1;0
28/03/1990 01:00;0;0;0;-0,005;1;0
28/03/1990 02:00;0;0;0;-0,005;1;0
28/03/1990 03:00;0;0;0;-0,005;1;0
28/03/1990 04:00;0;0;0;-0,005;1;0
28/03/1990 05:00;0;0;0;-0,005;1;0
28/03/1990 06:00;0;0;0;-0,005;1;0
28/03/1990 07:00;7,1848;7,056;0,2987;0,1376;0,3507;0
28/03/1990 08:00;83,345;79,441;4,1246;3,929;0,8634;0
28/03/1990 09:00;249,56;238,36;12,567;12,184;0,8942;0
28/03/1990 10:00;423,06;411,44;21,341;20,663;0,8945;0
28/03/1990 11:00;518,73;507,34;25,894;25,036;0,884;0
28/03/1990 12:00;564,42;553,12;27,93;26,972;0,8752;0
28/03/1990 13:00;473,19;461,29;23,461;22,703;0,8787;0
28/03/1990 14:00;496,9;485,67;24,579;23,777;0,8764;0
28/03/1990 15:00;426,2;414,83;21,118;20,448;0,8787;0
28/03/1990 16:00;389,02;371,48;18,971;18,381;0,8654;0
28/03/1990 17:00;219,34;194,45;10,003;9,6939;0,8094;0
28/03/1990 18:00;75,45;55,715;2,7731;2,5906;0,6289;0
28/03/1990 19:00;0;0;0;-0,005;1;0
28/03/1990 20:00;0;0;0;-0,005;1;0
28/03/1990 21:00;0;0;0;-0,005;1;0
28/03/1990 22:00;0;0;0;-0,005;1;0
28/03/1990 23:00;0;0;0;-0,005;1;0
29/03/1990 00:00;0;0;0;-0,005;1;0
29/03/1990 01:00;0;0;0;-0,005;1;0
29/03/1990 02:00;0;0;0;-0,005;1;0
29/03/1990 03:00;0;0;0;-0,005;1;0
29/03/1990 04:00;0;0;0;-0,005;1;0
29/03/1990 05:00;0;0;0;-0,005;1;0
29/03/1990 06:00;0;0;0;-0,005;1;0
29/03/1990 07:00;86,182;66,382;3,445;3,2561;0,692;0
29/03/1990 08:00;154,84;143,33;7,5842;7,3278;0,8668;0
29/03/1990 09:00;316,74;302,7;15,967;15,483;0,8953;0
29/03/1990 10:00;331,87;320,57;16,833;16,319;0,9006;0
29/03/1990 11:00;568,62;557,68;28,478;27,492;0,8855;0
29/03/1990 12:00;573,54;562,45;28,57;27,58;0,8807;0
29/03/1990 13:00;589,93;578,79;29,235;28,212;0,8759;0
29/03/1990 14:00;618,88;608,74;30,54;29,45;0,8715;0
29/03/1990 15:00;433,67;422,3;21,616;20,928;0,8839;0
29/03/1990 16:00;324,22;309,88;16,007;15,522;0,8768;0
29/03/1990 17:00;171,09;156,69;8,1075;7,8399;0,8393;0
29/03/1990 18:00;42,049;37,551;1,8479;1,6739;0,7291;0
29/03/1990 19:00;0;0;0;-0,005;1;0
29/03/1990 20:00;0;0;0;-0,005;1;0
29/03/1990 21:00;0;0;0;-0,005;1;0
29/03/1990 22:00;0;0;0;-0,005;1;0
29/03/1990 23:00;0;0;0;-0,005;1;0
30/03/1990 00:00;0;0;0;-0,005;1;0
30/03/1990 01:00;0;0;0;-0,005;1;0
30/03/1990 02:00;0;0;0;-0,005;1;0
30/03/1990 03:00;0;0;0;-0,005;1;0
30/03/1990 04:00;0;0;0;-0,005;1;0
30/03/1990 05:00;0;0;0;-0,005;1;0
30/03/1990 06:00;0;0;0;-0,005;1;0
30/03/1990 07:00;88,398;64,284;3,3405;3,1526;0,6532;0
30/03/1990 08:00;226,52;203,3;10,799;10,469;0,8464;0
30/03/1990 09:00;384,69;368,04;19,3;18,698;0,8902;0
30/03/1990 10:00;536,76;526,17;26,975;26,064;0,8893;0
30/03/1990 11:00;616,31;606,87;30,61;29,516;0,8771;0
30/03/1990 12:00;697,95;689,37;34,187;32,907;0,8635;0
30/03/1990 13:00;712,97;705,01;34,722;33,412;0,8583;0
30/03/1990 14:00;654,72;645,85;31,993;30,828;0,8624;0
30/03/1990 15:00;561,63;550,98;27,587;26,646;0,8689;0
30/03/1990 16:00;425,54;407,1;20,712;20,058;0,8633;0
30/03/1990 17:00;246,62;218,91;11,271;10,926;0,8114;0
30/03/1990 18:00;87,205;62,225;3,1183;2,9326;0,6159;0
30/03/1990 19:00;0;0;0;-0,005;1;0
30/03/1990 20:00;0;0;0;-0,005;1;0
30/03/1990 21:00;0;0;0;-0,005;1;0
30/03/1990 22:00;0;0;0;-0,005;1;0
30/03/1990 23:00;0;0;0;-0,005;1;0
31/03/1990 00:00;0;0;0;-0,005;1;0
31/03/1990 01:00;0;0;0;-0,005;1;0
31/03/1990 02:00;0;0;0;-0,005;1;0
31/03/1990 03:00;0;0;0;-0,005;1;0
31/03/1990 04:00;0;0;0;-0,005;1;0
31/03/1990 05:00;0;0;0;-0,005;1;0
31/03/1990 06:00;0;0;0;-0,005;1;0
31/03/1990 07:00;95,042;68,975;3,5407;3,3509;0,6457;0
31/03/1990 08:00;227,88;205,34;10,756;10,427;0,838;0
31/03/1990 09:00;371,14;355,45;18,408;17,838;0,8803;0
31/03/1990 10:00;512,85;501,95;25,463;24,626;0,8795;0
31/03/1990 11:00;599,67;589,78;29,419;28,386;0,867;0
31/03/1990 12:00;684,8;675,27;33,095;31,872;0,8524;0
31/03/1990 13:00;603,86;592,54;29,241;28,217;0,8558;0
31/03/1990 14:00;630,15;620,7;30,417;29,333;0,8526;0
31/03/1990 15:00;514,48;503,6;25,004;24,185;0,861;0
31/03/1990 16:00;315,08;301,54;15,262;14,803;0,8605;0
31/03/1990 17:00;201,26;181,66;9,2314;8,9394;0,8135;0
31/03/1990 18:00;69,835;52,955;2,6018;2,4209;0,6349;0
31/03/1990 19:00;0;0;0;-0,005;1;0
31/03/1990 20:00;0;0;0;-0,005;1;0
31/03/1990 21:00;0;0;0;-0,005;1;0
31/03/1990 22:00;0;0;0;-0,005;1;0
31/03/1990 23:00;0;0;0;-0,005;1;0
01/04/1990 00:00;0;0;0;-0,005;1;0
01/04/1990 01:00;0;0;0;-0,005;1;0
01/04/1990 02:00;0;0;0;-0,005;1;0
01/04/1990 03:00;0;0;0;-0,005;1;0
01/04/1990 04:00;0;0;0;-0,005;1;0
01/04/1990 05:00;0;0;0;-0,005;1;0
01/04/1990 06:00;0;0;0;-0,005;1;0
01/04/1990 07:00;100,35;73,837;3,8468;3,6539;0,6669;0
01/04/1990 08:00;250,23;224,68;11,934;11,57;0,8469;0
01/04/1990 09:00;366,02;350,87;18,479;17,907;0,896;0
01/04/1990 10:00;538,46;527,89;27,235;26,311;0,8949;0
01/04/1990 11:00;660,95;651,36;32,963;31,747;0,8797;0
01/04/1990 12:00;607,86;596,6;30,325;29,246;0,8812;0
01/04/1990 13:00;737,81;729,18;36,316;34,92;0,8668;0
01/04/1990 14:00;585,9;575,42;29,213;28,19;0,8812;0
01/04/1990 15:00;432,99;421,89;21,78;21,086;0,8919;0
01/04/1990 16:00;320,93;307,34;16,022;15,536;0,8866;0
01/04/1990 17:00;194,75;177,08;9,2582;8,9656;0,8432;0
01/04/1990 18:00;71,471;54,001;2,7318;2,5497;0,6534;0
01/04/1990 19:00;0;0;0;-0,005;1;0
01/04/1990 20:00;0;0;0;-0,005;1;0
01/04/1990 21:00;0;0;0;-0,005;1;0
01/04/1990 22:00;0;0;0;-0,005;1;0
01/04/1990 23:00;0;0;0;-0,005;1;0
02/04/1990 00:00;0;0;0;-0,005;1;0
02/04/1990 01:00;0;0;0;-0,005;1;0
02/04/1990 02:00;0;0;0;-0,005;1;0
02/04/1990 03:00;0;0;0;-0,005;1;0
02/04/1990 04:00;0;0;0;-0,005;1;0
02/04/1990 05:00;0;0;0;-0,005;1;0
02/04/1990 06:00;0;0;0;-0,005;1;0
02/04/1990 07:00;55,192;51,998;2,6524;2,4711;0,82;0
02/04/1990 08:00;113,66;108,07;5,652;5,4353;0,8758;0
02/04/1990 09:00;189,92;181,68;9,5691;9,2697;0,8939;0
02/04/1990 10:00;240,77;231,24;12,16;11,79;0,8968;0
02/04/1990 11:00;280,12;269,37;14,122;13,696;0,8955;0
02/04/1990 12:00;312,58;300,88;15,72;15,245;0,8932;0
02/04/1990 13:00;291,59;280,5;14,645;14,203;0,8921;0
02/04/1990 14:00;284,73;273,93;14,292;13,86;0,8916;0
02/04/1990 15:00;232,43;223,24;11,648;11,293;0,8898;0
02/04/1990 16:00;181,94;174,01;9,0671;8,7787;0,8837;0
02/04/1990 17:00;93,283;88,726;4,5591;4,359;0,8558;0
02/04/1990 18:00;34,064;32,263;1,5794;1,4076;0,7568;0
02/04/1990 19:00;0;0;0;-0,005;1;0
02/04/1990 20:00;0;0;0;-0,005;1;0
02/04/1990 21:00;0;0;0;-0,005;1;0
02/04/1990 22:00;0;0;0;-0,005;1;0
02/04/1990 23:00;0;0;0;-0,005;1;0
03/04/1990 00:00;0;0;0;-0,005;1;0
03/04/1990 01:00;0;0;0;-0,005;1;0
03/04/1990 02:00;0;0;0;-0,005;1;0
03/04/1990 03:00;0;0;0;-0,005;1;0
03/04/1990 04:00;0;0;0;-0,005;1;0
03/04/1990 05:00;0;0;0;-0,005;1;0
03/04/1990 06:00;0;0;0;-0,005;1;0
03/04/1990 07:00;118,19;85,951;4,5536;4,3536;0,6746;0
03/04/1990 08:00;288,36;259,29;13,914;13,494;0,857;0
03/04/1990 09:00;460,03;442,39;23,352;22,597;0,8997;0
03/04/1990 10:00;606,56;596,7;30,823;29,718;0,8973;0
03/04/1990 11:00;716,85;708,11;35,895;34,523;0,882;0
03/04/1990 12:00;780,11;772,61;38,679;37,149;0,8722;0
03/04/1990 13:00;780,95;773,47;38,621;37,095;0,87;0
03/04/1990 14:00;726,85;718,27;36,096;34,713;0,8747;0
03/04/1990 15:00;629,03;618,72;31,496;30,357;0,8839;0
03/04/1990 16:00;477,35;458,37;23,785;23,014;0,883;0
03/04/1990 17:00;295,87;264;13,915;13,494;0,8353;0
03/04/1990 18:00;114,81;80,571;4,1764;3,9802;0,635;0
03/04/1990 19:00;0;0;0;-0,005;1;0
03/04/1990 20:00;0;0;0;-0,005;1;0
03/04/1990 21:00;0;0;0;-0,005;1;0
03/04/1990 22:00;0;0;0;-0,005;1;0
03/04/1990 23:00;0;0;0;-0,005;1;0
04/04/1990 00:00;0;0;0;-0,005;1;0
04/04/1990 01:00;0;0;0;-0,005;1;0
04/04/1990 02:00;0;0;0;-0,005;1;0
04/04/1990 03:00;0;0;0;-0,005;1;0
04/04/1990 04:00;0;0;0;-0,005;1;0
04/04/1990 05:00;0;0;0;-0,005;1;0
04/04/1990 06:00;0;0;0;-0,005;1;0
04/04/1990 07:00;127,33;92,597;4,8541;4,651;0,669;0
04/04/1990 08:00;305,79;275,27;14,537;14,099;0,8444;0
04/04/1990 09:00;486,57;468,59;24,223;23,435;0,8821;0
04/04/1990 10:00;640,29;630,29;31,736;30,584;0,8748;0
04/04/1990 11:00;752,9;744,47;36,648;35,234;0,8571;0
04/04/1990 12:00;814,7;807,52;39,145;37,584;0,8449;0
04/04/1990 13:00;817,73;810,51;39,107;37,548;0,841;0
04/04/1990 14:00;761,42;752,88;36,528;35,121;0,8448;0
04/04/1990 15:00;652,98;642,57;31,625;30,479;0,8549;0
04/04/1990 16:00;496,31;476,98;23,97;23,192;0,8558;0
04/04/1990 17:00;309,47;276,82;14,173;13,745;0,8134;0
04/04/1990 18:00;121,89;85,512;4,3149;4,1173;0,6187;0
04/04/1990 19:00;0;0;0;-0,005;1;0
04/04/1990 20:00;0;0;0;-0,005;1;0
04/04/1990 21:00;0;0;0;-0,005;1;0
